id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)"
H19,18,Hospital,408,395,2
H364,18,Hospital,409,418,1
H182,18,Hospital,410,393,2
H47,18,Hospital,411,438,1
H448,18,Hospital,412,410,1
H408,18,Hospital,413,380,3
H397,18,Hospital,414,415,1
H51,18,Hospital,415,421,3
H146,18,Hospital,416,409,3
H293,18,Hospital,417,431,2
H45,18,Hospital,418,406,1
H405,18,Hospital,419,403,1
H459,18,Hospital,420,427,1
H282,18,Hospital,421,0,0
H194,18,Hospital,422,446,1
H359,18,Hospital,423,423,4
H29,18,Hospital,424,417,1
H156,18,Hospital,425,0,0
H10,18,Hospital,426,437,1
H484,18,Hospital,427,425,2
H298,18,Hospital,428,444,2
H259,18,Hospital,429,0,0
H46,18,Hospital,430,451,1
H324,18,Hospital,431,439,4
H76,18,Hospital,432,447,1
H332,18,Hospital,433,428,2
H351,18,Hospital,434,441,1
H369,18,Hospital,435,422,2
H415,18,Hospital,436,398,1
H483,18,Hospital,437,430,1
H58,18,Hospital,438,413,2
H371,18,Hospital,439,435,2
H170,18,Hospital,440,429,1
H88,18,Hospital,441,440,3
H248,18,Hospital,442,432,1
H407,18,Hospital,443,426,2
H441,18,Hospital,444,445,2
H444,18,Hospital,445,458,1
H370,18,Hospital,446,456,1
H37,18,Hospital,447,448,4
H481,18,Hospital,448,436,1
H337,18,Hospital,449,459,2
H242,18,Hospital,450,457,2
H331,18,Hospital,451,442,1
H236,18,Hospital,452,416,3
H302,18,Hospital,453,450,3
H211,18,Hospital,454,468,5
H409,18,Hospital,455,465,2
H107,18,Hospital,456,455,1
H349,18,Hospital,457,453,1
H213,18,Hospital,458,469,1
H4,18,Hospital,459,434,2
H462,18,Hospital,460,462,4
H256,18,Hospital,461,471,2
H431,18,Hospital,462,466,1
H92,18,Hospital,463,478,2
H455,18,Hospital,464,467,1
H288,18,Hospital,465,472,1
H137,18,Hospital,466,479,4
H149,18,Hospital,467,464,1
H493,18,Hospital,468,476,2
H346,18,Hospital,469,463,2
H207,18,Hospital,470,477,3
H325,18,Hospital,471,480,1
H227,18,Hospital,472,449,2
H150,18,Hospital,473,454,2
H297,18,Hospital,474,481,2
H61,18,Hospital,475,470,5
H171,18,Hospital,476,482,1
H410,18,Hospital,477,452,1
H33,18,Hospital,478,461,2
H102,18,Hospital,479,0,0
H403,18,Hospital,480,474,4
H63,18,Hospital,481,483,1
H424,18,Hospital,482,485,1
H311,18,Hospital,483,460,3
H223,18,Hospital,484,475,2
H437,18,Hospital,485,486,1
H286,18,Hospital,486,487,2
H189,18,Hospital,487,490,3
H5,18,Hospital,488,493,1
H197,18,Hospital,489,489,1
H85,18,Hospital,490,492,1
H81,18,Hospital,491,473,3
H313,18,Hospital,492,499,1
H185,18,Hospital,493,497,4
H162,18,Hospital,494,488,2
H396,18,Hospital,495,498,1
H257,18,Hospital,496,491,1
H96,18,Hospital,497,494,1
H319,18,Hospital,498,496,5
H490,18,Hospital,499,495,1
H266,18,Hospital,500,500,1
W444,19,Doctor,1,1,1
W200,19,Doctor,2,4,4
W424,19,Doctor,3,2,2
W21,19,Doctor,4,2,2
W318,19,Doctor,5,1,1
W404,19,Doctor,6,1,1
W131,19,Doctor,7,2,2
W445,19,Doctor,8,2,1
W104,19,Doctor,9,6,2
W254,19,Doctor,10,6,2
W266,19,Doctor,11,6,4
W388,19,Doctor,12,6,1
W135,19,Doctor,13,8,2
W437,19,Doctor,14,7,1
W292,19,Doctor,15,6,2
W358,19,Doctor,16,7,1
W125,19,Doctor,17,8,1
W287,19,Doctor,18,13,3
W268,19,Doctor,19,0,0
W432,19,Doctor,20,5,1
W389,19,Doctor,21,0,0
W34,19,Doctor,22,11,3
W164,19,Doctor,23,8,1
W492,19,Doctor,24,11,2
W33,19,Doctor,25,15,3
W453,19,Doctor,26,12,1
W161,19,Doctor,27,15,1
W245,19,Doctor,28,14,1
W265,19,Doctor,29,6,1
W378,19,Doctor,30,8,2
W219,19,Doctor,31,17,4
W398,19,Doctor,32,16,2
W456,19,Doctor,33,15,2
W390,19,Doctor,34,13,3
W181,19,Doctor,35,12,2
W460,19,Doctor,36,7,1
W93,19,Doctor,37,6,1
W157,19,Doctor,38,21,2
W146,19,Doctor,39,12,1
W446,19,Doctor,40,17,1
W443,19,Doctor,41,22,3
W451,19,Doctor,42,19,3
W273,19,Doctor,43,23,4
W400,19,Doctor,44,22,2
W459,19,Doctor,45,26,1
W387,19,Doctor,46,31,4
W213,19,Doctor,47,22,3
W374,19,Doctor,48,21,2
W411,19,Doctor,49,30,2
W435,19,Doctor,50,37,5
W412,19,Doctor,51,30,3
W496,19,Doctor,52,8,1
W234,19,Doctor,53,19,1
W403,19,Doctor,54,29,1
W367,19,Doctor,55,26,1
W165,19,Doctor,56,14,1
W394,19,Doctor,57,25,2
W377,19,Doctor,58,19,1
W42,19,Doctor,59,16,1
W232,19,Doctor,60,31,3
W297,19,Doctor,61,15,1
W288,19,Doctor,62,0,0
W356,19,Doctor,63,31,2
W410,19,Doctor,64,31,4
W490,19,Doctor,65,33,3
W47,19,Doctor,66,36,4
W478,19,Doctor,67,0,0
W218,19,Doctor,68,20,1
W341,19,Doctor,69,13,1
W92,19,Doctor,70,25,2
W419,19,Doctor,71,38,2
W343,19,Doctor,72,48,5
W30,19,Doctor,73,19,1
W78,19,Doctor,74,35,1
W193,19,Doctor,75,38,2
W441,19,Doctor,76,33,3
W83,19,Doctor,77,35,2
W274,19,Doctor,78,35,1
W353,19,Doctor,79,37,1
W278,19,Doctor,80,42,3
W227,19,Doctor,81,32,2
W464,19,Doctor,82,40,4
W222,19,Doctor,83,37,3
W336,19,Doctor,84,34,3
W51,19,Doctor,85,25,1
W94,19,Doctor,86,48,3
W170,19,Doctor,87,19,1
W345,19,Doctor,88,39,3
W422,19,Doctor,89,45,4
W395,19,Doctor,90,36,3
W183,19,Doctor,91,0,0
W39,19,Doctor,92,14,1
W231,19,Doctor,93,26,1
W114,19,Doctor,94,40,1
W449,19,Doctor,95,43,2
W68,19,Doctor,96,65,4
W63,19,Doctor,97,0,0
W103,19,Doctor,98,30,1
W220,19,Doctor,99,52,4
W495,19,Doctor,100,44,2
W301,19,Doctor,101,47,4
W58,19,Doctor,102,53,4
W158,19,Doctor,103,49,4
W85,19,Doctor,104,46,1
W5,19,Doctor,105,36,2
W323,19,Doctor,106,34,1
W229,19,Doctor,107,38,2
W226,19,Doctor,108,50,2
W13,19,Doctor,109,0,0
W327,19,Doctor,110,19,1
W202,19,Doctor,111,63,4
W128,19,Doctor,112,41,2
W203,19,Doctor,113,54,3
W205,19,Doctor,114,42,2
W138,19,Doctor,115,53,2
W319,19,Doctor,116,56,3
W320,19,Doctor,117,46,3
W376,19,Doctor,118,46,1
W59,19,Doctor,119,61,1
W351,19,Doctor,120,38,1
W60,19,Doctor,121,48,2
W208,19,Doctor,122,50,2
W309,19,Doctor,123,29,1
W425,19,Doctor,124,42,1
W498,19,Doctor,125,39,2
W402,19,Doctor,126,58,2
W430,19,Doctor,127,0,0
W500,19,Doctor,128,0,0
W339,19,Doctor,129,43,1
W289,19,Doctor,130,42,1
W307,19,Doctor,131,81,3
W153,19,Doctor,132,42,1
W382,19,Doctor,133,35,1
W166,19,Doctor,134,50,1
W177,19,Doctor,135,71,1
W315,19,Doctor,136,75,3
W80,19,Doctor,137,15,1
W452,19,Doctor,138,59,2
W162,19,Doctor,139,33,1
W396,19,Doctor,140,67,3
W110,19,Doctor,141,69,1
W354,19,Doctor,142,73,1
W479,19,Doctor,143,80,2
W485,19,Doctor,144,57,2
W423,19,Doctor,145,62,1
W102,19,Doctor,146,63,5
W116,19,Doctor,147,43,1
W499,19,Doctor,148,82,5
W77,19,Doctor,149,72,1
W244,19,Doctor,150,63,3
W150,19,Doctor,151,60,1
W271,19,Doctor,152,96,4
W106,19,Doctor,153,92,4
W87,19,Doctor,154,73,1
W340,19,Doctor,155,43,1
W225,19,Doctor,156,39,1
W41,19,Doctor,157,59,2
W455,19,Doctor,158,50,1
W368,19,Doctor,159,65,2
W210,19,Doctor,160,62,1
W447,19,Doctor,161,93,2
W255,19,Doctor,162,65,1
W349,19,Doctor,163,59,1
W71,19,Doctor,164,74,1
W159,19,Doctor,165,40,1
W429,19,Doctor,166,97,4
W281,19,Doctor,167,85,1
W163,19,Doctor,168,84,3
W155,19,Doctor,169,72,1
W122,19,Doctor,170,65,1
W352,19,Doctor,171,82,1
W417,19,Doctor,172,77,1
W486,19,Doctor,173,103,5
W312,19,Doctor,174,73,2
W493,19,Doctor,175,0,0
W50,19,Doctor,176,58,1
W494,19,Doctor,177,84,1
W304,19,Doctor,178,108,3
W57,19,Doctor,179,97,2
W347,19,Doctor,180,104,2
W474,19,Doctor,181,70,1
W29,19,Doctor,182,85,2
W497,19,Doctor,183,103,1
W97,19,Doctor,184,0,0
W282,19,Doctor,185,112,3
W62,19,Doctor,186,111,1
W326,19,Doctor,187,113,3
W140,19,Doctor,188,113,3
W209,19,Doctor,189,82,1
W168,19,Doctor,190,76,1
W65,19,Doctor,191,125,5
W176,19,Doctor,192,93,2
W64,19,Doctor,193,102,3
W375,19,Doctor,194,102,3
W438,19,Doctor,195,120,3
W69,19,Doctor,196,73,1
W172,19,Doctor,197,109,3
W17,19,Doctor,198,133,5
W89,19,Doctor,199,65,1
W290,19,Doctor,200,0,0
W248,19,Doctor,201,107,3
W72,19,Doctor,202,115,3
W12,19,Doctor,203,132,5
W436,19,Doctor,204,121,3
W54,19,Doctor,205,64,1
W457,19,Doctor,206,110,2
W350,19,Doctor,207,78,1
W147,19,Doctor,208,91,2
W310,19,Doctor,209,100,2
W324,19,Doctor,210,93,1
W53,19,Doctor,211,141,4
W79,19,Doctor,212,115,4
W86,19,Doctor,213,83,1
W238,19,Doctor,214,108,1
W95,19,Doctor,215,97,1
W14,19,Doctor,216,127,3
W337,19,Doctor,217,144,4
W487,19,Doctor,218,82,1
W195,19,Doctor,219,79,1
W44,19,Doctor,220,109,1
W471,19,Doctor,221,121,2
W276,19,Doctor,222,111,1
W299,19,Doctor,223,132,4
W111,19,Doctor,224,0,0
W70,19,Doctor,225,132,1
W241,19,Doctor,226,83,2
W25,19,Doctor,227,135,2
W28,19,Doctor,228,78,1
W334,19,Doctor,229,134,2
W421,19,Doctor,230,144,5
W24,19,Doctor,231,106,2
W413,19,Doctor,232,111,1
W46,19,Doctor,233,128,2
W81,19,Doctor,234,84,1
W426,19,Doctor,235,125,3
W191,19,Doctor,236,0,0
W489,19,Doctor,237,114,1
W359,19,Doctor,238,110,1
W121,19,Doctor,239,120,1
W123,19,Doctor,240,112,2
W302,19,Doctor,241,149,4
W466,19,Doctor,242,120,1
W305,19,Doctor,243,114,1
W221,19,Doctor,244,112,1
W207,19,Doctor,245,147,3
W247,19,Doctor,246,0,0
W223,19,Doctor,247,160,2
W331,19,Doctor,248,133,1
W461,19,Doctor,249,127,2
W364,19,Doctor,250,162,3
W173,19,Doctor,251,129,2
W480,19,Doctor,252,161,2
W52,19,Doctor,253,140,2
W96,19,Doctor,254,147,2
W178,19,Doctor,255,107,1
W325,19,Doctor,256,121,3
W109,19,Doctor,257,180,5
W284,19,Doctor,258,93,1
W194,19,Doctor,259,0,0
W465,19,Doctor,260,145,1
W74,19,Doctor,261,104,1
W4,19,Doctor,262,143,2
W407,19,Doctor,263,157,1
W134,19,Doctor,264,108,1
W476,19,Doctor,265,147,1
W132,19,Doctor,266,116,2
W184,19,Doctor,267,154,3
W416,19,Doctor,268,175,2
W286,19,Doctor,269,166,3
W141,19,Doctor,270,142,1
W468,19,Doctor,271,125,1
W242,19,Doctor,272,133,1
W73,19,Doctor,273,165,2
W384,19,Doctor,274,122,1
W167,19,Doctor,275,166,1
W272,19,Doctor,276,133,1
W1,19,Doctor,277,186,5
W35,19,Doctor,278,170,4
W300,19,Doctor,279,0,0
W115,19,Doctor,280,162,2
W483,19,Doctor,281,177,2
W370,19,Doctor,282,165,1
W142,19,Doctor,283,138,1
W295,19,Doctor,284,173,2
W328,19,Doctor,285,175,3
W414,19,Doctor,286,190,4
W112,19,Doctor,287,189,2
W303,19,Doctor,288,119,1
W393,19,Doctor,289,200,4
W136,19,Doctor,290,195,3
W428,19,Doctor,291,154,1
W463,19,Doctor,292,167,1
W467,19,Doctor,293,179,1
W192,19,Doctor,294,179,3
W243,19,Doctor,295,154,2
W56,19,Doctor,296,173,1
W472,19,Doctor,297,0,0
W212,19,Doctor,298,175,3
W401,19,Doctor,299,137,1
W179,19,Doctor,300,197,3
W275,19,Doctor,301,155,1
W420,19,Doctor,302,194,5
W214,19,Doctor,303,125,1
W385,19,Doctor,304,180,2
W186,19,Doctor,305,205,2
W488,19,Doctor,306,162,2
W346,19,Doctor,307,182,1
W482,19,Doctor,308,170,1
W373,19,Doctor,309,170,2
W239,19,Doctor,310,216,4
W381,19,Doctor,311,182,1
W187,19,Doctor,312,181,3
W198,19,Doctor,313,197,2
W333,19,Doctor,314,112,1
W362,19,Doctor,315,206,4
W477,19,Doctor,316,127,1
W101,19,Doctor,317,133,1
W342,19,Doctor,318,194,2
W405,19,Doctor,319,207,2
W61,19,Doctor,320,81,1
W130,19,Doctor,321,234,5
W251,19,Doctor,322,222,5
W392,19,Doctor,323,170,1
W126,19,Doctor,324,184,2
W6,19,Doctor,325,248,1
W26,19,Doctor,326,179,1
W10,19,Doctor,327,219,4
W185,19,Doctor,328,0,0
W475,19,Doctor,329,157,1
W391,19,Doctor,330,207,1
W250,19,Doctor,331,0,0
W294,19,Doctor,332,156,1
W338,19,Doctor,333,120,1
W105,19,Doctor,334,195,2
W371,19,Doctor,335,242,5
W397,19,Doctor,336,212,4
W76,19,Doctor,337,261,4
W365,19,Doctor,338,230,4
W9,19,Doctor,339,241,2
W22,19,Doctor,340,200,1
W16,19,Doctor,341,216,4
W433,19,Doctor,342,188,1
W199,19,Doctor,343,201,2
W366,19,Doctor,344,235,3
W332,19,Doctor,345,225,1
W270,19,Doctor,346,220,1
W84,19,Doctor,347,231,2
W409,19,Doctor,348,254,5
W316,19,Doctor,349,0,0
W67,19,Doctor,350,170,2
W118,19,Doctor,351,256,3
W160,19,Doctor,352,216,2
W91,19,Doctor,353,179,1
W473,19,Doctor,354,188,1
W252,19,Doctor,355,256,3
W224,19,Doctor,356,269,3
W204,19,Doctor,357,0,0
W143,19,Doctor,358,230,3
W484,19,Doctor,359,187,1
W415,19,Doctor,360,224,3
W156,19,Doctor,361,243,4
W279,19,Doctor,362,0,0
W3,19,Doctor,363,227,1
W418,19,Doctor,364,269,5
W296,19,Doctor,365,237,2
W406,19,Doctor,366,240,1
W40,19,Doctor,367,192,1
W137,19,Doctor,368,171,1
W152,19,Doctor,369,0,0
W298,19,Doctor,370,245,2
W458,19,Doctor,371,232,2
W262,19,Doctor,372,251,1
W283,19,Doctor,373,123,1
W206,19,Doctor,374,261,2
W27,19,Doctor,375,257,3
W260,19,Doctor,376,241,2
W322,19,Doctor,377,226,1
W11,19,Doctor,378,246,2
W100,19,Doctor,379,280,2
W470,19,Doctor,380,220,1
W175,19,Doctor,381,270,3
W36,19,Doctor,382,250,2
W169,19,Doctor,383,190,1
W23,19,Doctor,384,270,2
W469,19,Doctor,385,262,3
W253,19,Doctor,386,273,4
W313,19,Doctor,387,205,1
W120,19,Doctor,388,209,1
W360,19,Doctor,389,300,4
W139,19,Doctor,390,284,3
W257,19,Doctor,391,263,1
W119,19,Doctor,392,282,1
W348,19,Doctor,393,271,4
W230,19,Doctor,394,250,1
W148,19,Doctor,395,278,3
W151,19,Doctor,396,277,2
W8,19,Doctor,397,261,1
W317,19,Doctor,398,244,1
W145,19,Doctor,399,214,1
W108,19,Doctor,400,281,1
W2,19,Doctor,401,263,2
W330,19,Doctor,402,293,3
W236,19,Doctor,403,268,1
W113,19,Doctor,404,306,4
W190,19,Doctor,405,305,4
W267,19,Doctor,406,244,1
W249,19,Doctor,407,328,5
W129,19,Doctor,408,315,3
W189,19,Doctor,409,322,2
W293,19,Doctor,410,325,4
W217,19,Doctor,411,259,1
W372,19,Doctor,412,301,2
W174,19,Doctor,413,204,1
W107,19,Doctor,414,0,0
W261,19,Doctor,415,307,1
W361,19,Doctor,416,291,1
W99,19,Doctor,417,326,3
W240,19,Doctor,418,313,1
W491,19,Doctor,419,322,2
W98,19,Doctor,420,208,1
W291,19,Doctor,421,257,1
W246,19,Doctor,422,370,5
W363,19,Doctor,423,255,2
W66,19,Doctor,424,332,3
W329,19,Doctor,425,300,1
W408,19,Doctor,426,0,0
W448,19,Doctor,427,318,2
W285,19,Doctor,428,319,3
W48,19,Doctor,429,357,1
W311,19,Doctor,430,383,5
W88,19,Doctor,431,0,0
W357,19,Doctor,432,311,3
W440,19,Doctor,433,375,4
W277,19,Doctor,434,342,1
W49,19,Doctor,435,0,0
W344,19,Doctor,436,322,2
W314,19,Doctor,437,370,2
W117,19,Doctor,438,354,2
W454,19,Doctor,439,265,1
W32,19,Doctor,440,329,1
W439,19,Doctor,441,233,1
W15,19,Doctor,442,361,2
W462,19,Doctor,443,338,3
W399,19,Doctor,444,362,2
W38,19,Doctor,445,374,2
W182,19,Doctor,446,349,1
W124,19,Doctor,447,357,1
W258,19,Doctor,448,327,1
W211,19,Doctor,449,384,5
W481,19,Doctor,450,383,2
W90,19,Doctor,451,390,1
W180,19,Doctor,452,335,2
W427,19,Doctor,453,368,1
W201,19,Doctor,454,415,4
W228,19,Doctor,455,375,1
W171,19,Doctor,456,379,2
W127,19,Doctor,457,392,1
W321,19,Doctor,458,390,2
W43,19,Doctor,459,357,1
W263,19,Doctor,460,391,2
W18,19,Doctor,461,439,4
W450,19,Doctor,462,409,2
W233,19,Doctor,463,437,1
W144,19,Doctor,464,408,1
W20,19,Doctor,465,397,1
W355,19,Doctor,466,431,4
W380,19,Doctor,467,434,1
W269,19,Doctor,468,396,3
W196,19,Doctor,469,405,1
W237,19,Doctor,470,413,2
W37,19,Doctor,471,432,1
W431,19,Doctor,472,403,3
W264,19,Doctor,473,414,1
W215,19,Doctor,474,455,4
W335,19,Doctor,475,449,4
W386,19,Doctor,476,423,1
W379,19,Doctor,477,455,4
W280,19,Doctor,478,394,1
W75,19,Doctor,479,440,2
W383,19,Doctor,480,433,2
W197,19,Doctor,481,432,2
W149,19,Doctor,482,448,2
W7,19,Doctor,483,465,4
W442,19,Doctor,484,433,1
W55,19,Doctor,485,436,1
W45,19,Doctor,486,462,2
W308,19,Doctor,487,462,1
W369,19,Doctor,488,0,0
W82,19,Doctor,489,460,1
W133,19,Doctor,490,484,3
W256,19,Doctor,491,482,3
W19,19,Doctor,492,487,2
W259,19,Doctor,493,478,1
W31,19,Doctor,494,493,4
W235,19,Doctor,495,486,1
W434,19,Doctor,496,488,1
W216,19,Doctor,497,492,1
W188,19,Doctor,498,497,3
W154,19,Doctor,499,496,2
W306,19,Doctor,500,498,1
H323,19,Hospital,1,5,1
H372,19,Hospital,2,3,1
H166,19,Hospital,3,4,2
H17,19,Hospital,4,6,4
H483,19,Hospital,5,1,5
H106,19,Hospital,6,8,1
H273,19,Hospital,7,12,2
H413,19,Hospital,8,7,1
H360,19,Hospital,9,13,5
H343,19,Hospital,10,17,2
H112,19,Hospital,11,20,3
H377,19,Hospital,12,14,1
H335,19,Hospital,13,2,1
H379,19,Hospital,14,25,3
H463,19,Hospital,15,11,1
H396,19,Hospital,16,10,1
H331,19,Hospital,17,30,2
H212,19,Hospital,18,9,2
H353,19,Hospital,19,29,2
H217,19,Hospital,20,18,4
H155,19,Hospital,21,15,1
H317,19,Hospital,22,16,1
H267,19,Hospital,23,27,2
H474,19,Hospital,24,28,3
H137,19,Hospital,25,22,1
H113,19,Hospital,26,23,2
H104,19,Hospital,27,42,1
H442,19,Hospital,28,0,0
H449,19,Hospital,29,24,2
H477,19,Hospital,30,52,4
H304,19,Hospital,31,34,1
H23,19,Hospital,32,33,5
H32,19,Hospital,33,31,3
H465,19,Hospital,34,39,3
H294,19,Hospital,35,35,5
H466,19,Hospital,36,0,0
H100,19,Hospital,37,37,1
H240,19,Hospital,38,48,1
H72,19,Hospital,39,40,1
H76,19,Hospital,40,56,4
H176,19,Hospital,41,43,4
H312,19,Hospital,42,38,2
H257,19,Hospital,43,49,3
H4,19,Hospital,44,57,2
H102,19,Hospital,45,41,5
H148,19,Hospital,46,32,1
H422,19,Hospital,47,36,1
H208,19,Hospital,48,50,1
H108,19,Hospital,49,45,1
H56,19,Hospital,50,46,1
H180,19,Hospital,51,65,1
H9,19,Hospital,52,60,1
H462,19,Hospital,53,53,3
H11,19,Hospital,54,75,2
H265,19,Hospital,55,44,2
H50,19,Hospital,56,58,1
H400,19,Hospital,57,47,1
H28,19,Hospital,58,64,2
H83,19,Hospital,59,51,2
H103,19,Hospital,60,66,2
H299,19,Hospital,61,61,2
H380,19,Hospital,62,81,2
H365,19,Hospital,63,69,1
H406,19,Hospital,64,79,4
H136,19,Hospital,65,63,1
H414,19,Hospital,66,0,0
H311,19,Hospital,67,77,1
H293,19,Hospital,68,85,2
H339,19,Hospital,69,92,1
H22,19,Hospital,70,94,1
H407,19,Hospital,71,98,1
H34,19,Hospital,72,110,1
H493,19,Hospital,73,54,1
H261,19,Hospital,74,82,2
H57,19,Hospital,75,74,2
H295,19,Hospital,76,105,3
H376,19,Hospital,77,55,1
H345,19,Hospital,78,71,2
H289,19,Hospital,79,0,0
H79,19,Hospital,80,83,2
H398,19,Hospital,81,78,1
H478,19,Hospital,82,70,1
H61,19,Hospital,83,80,1
H203,19,Hospital,84,26,2
H172,19,Hospital,85,73,1
H75,19,Hospital,86,95,1
H230,19,Hospital,87,120,4
H252,19,Hospital,88,104,1
H186,19,Hospital,89,87,2
H303,19,Hospital,90,101,4
H42,19,Hospital,91,93,2
H342,19,Hospital,92,84,2
H433,19,Hospital,93,96,4
H33,19,Hospital,94,59,3
H93,19,Hospital,95,89,2
H250,19,Hospital,96,123,4
H291,19,Hospital,97,100,1
H169,19,Hospital,98,86,1
H359,19,Hospital,99,90,1
H210,19,Hospital,100,76,1
H205,19,Hospital,101,117,1
H287,19,Hospital,102,119,1
H270,19,Hospital,103,0,0
H131,19,Hospital,104,137,3
H124,19,Hospital,105,107,1
H310,19,Hospital,106,115,3
H18,19,Hospital,107,133,1
H14,19,Hospital,108,122,5
H259,19,Hospital,109,68,4
H21,19,Hospital,110,121,2
H10,19,Hospital,111,126,1
H371,19,Hospital,112,124,4
H164,19,Hospital,113,118,1
H408,19,Hospital,114,112,2
H290,19,Hospital,115,116,3
H288,19,Hospital,116,130,1
H301,19,Hospital,117,99,5
H469,19,Hospital,118,111,3
H129,19,Hospital,119,72,1
H27,19,Hospital,120,0,0
H354,19,Hospital,121,138,2
H30,19,Hospital,122,140,3
H120,19,Hospital,123,147,2
H190,19,Hospital,124,148,2
H187,19,Hospital,125,114,2
H351,19,Hospital,126,150,3
H341,19,Hospital,127,113,1
H428,19,Hospital,128,153,1
H486,19,Hospital,129,156,1
H378,19,Hospital,130,129,1
H196,19,Hospital,131,135,3
H416,19,Hospital,132,151,4
H247,19,Hospital,133,149,1
H64,19,Hospital,134,132,1
H384,19,Hospital,135,0,0
H150,19,Hospital,136,142,2
H251,19,Hospital,137,171,2
H350,19,Hospital,138,160,4
H86,19,Hospital,139,125,3
H142,19,Hospital,140,155,2
H495,19,Hospital,141,106,4
H48,19,Hospital,142,157,1
H245,19,Hospital,143,173,1
H194,19,Hospital,144,168,1
H358,19,Hospital,145,143,3
H402,19,Hospital,146,163,1
H435,19,Hospital,147,102,1
H467,19,Hospital,148,180,3
H1,19,Hospital,149,108,3
H430,19,Hospital,150,134,3
H410,19,Hospital,151,170,1
H117,19,Hospital,152,164,1
H500,19,Hospital,153,172,2
H156,19,Hospital,154,146,2
H97,19,Hospital,155,103,1
H490,19,Hospital,156,158,2
H236,19,Hospital,157,187,1
H132,19,Hospital,158,182,1
H171,19,Hospital,159,159,1
H346,19,Hospital,160,162,4
H60,19,Hospital,161,178,1
H243,19,Hospital,162,169,3
H373,19,Hospital,163,0,0
H91,19,Hospital,164,88,2
H364,19,Hospital,165,154,1
H419,19,Hospital,166,131,2
H167,19,Hospital,167,190,1
H456,19,Hospital,168,145,1
H69,19,Hospital,169,141,2
H441,19,Hospital,170,194,1
H385,19,Hospital,171,183,1
H472,19,Hospital,172,176,1
H13,19,Hospital,173,185,1
H161,19,Hospital,174,179,5
H49,19,Hospital,175,199,2
H41,19,Hospital,176,196,2
H439,19,Hospital,177,165,2
H374,19,Hospital,178,174,2
H90,19,Hospital,179,206,3
H198,19,Hospital,180,161,1
H55,19,Hospital,181,234,3
H24,19,Hospital,182,139,1
H31,19,Hospital,183,197,3
H308,19,Hospital,184,188,1
H438,19,Hospital,185,211,3
H340,19,Hospital,186,167,1
H15,19,Hospital,187,136,4
H497,19,Hospital,188,144,2
H397,19,Hospital,189,192,2
H417,19,Hospital,190,181,1
H256,19,Hospital,191,217,2
H19,19,Hospital,192,0,0
H96,19,Hospital,193,189,2
H487,19,Hospital,194,201,3
H489,19,Hospital,195,177,3
H344,19,Hospital,196,242,1
H390,19,Hospital,197,203,1
H274,19,Hospital,198,221,3
H249,19,Hospital,199,213,2
H109,19,Hospital,200,218,2
H348,19,Hospital,201,226,2
H269,19,Hospital,202,152,5
H388,19,Hospital,203,243,2
H232,19,Hospital,204,223,4
H459,19,Hospital,205,251,1
H369,19,Hospital,206,228,3
H279,19,Hospital,207,186,3
H426,19,Hospital,208,198,2
H464,19,Hospital,209,214,1
H297,19,Hospital,210,240,3
H44,19,Hospital,211,208,2
H248,19,Hospital,212,225,1
H357,19,Hospital,213,202,1
H5,19,Hospital,214,212,2
H53,19,Hospital,215,255,2
H139,19,Hospital,216,219,4
H43,19,Hospital,217,233,1
H145,19,Hospital,218,245,1
H409,19,Hospital,219,257,1
H481,19,Hospital,220,191,4
H284,19,Hospital,221,247,1
H74,19,Hospital,222,253,3
H107,19,Hospital,223,250,2
H393,19,Hospital,224,215,1
H272,19,Hospital,225,262,1
H101,19,Hospital,226,237,3
H383,19,Hospital,227,258,4
H134,19,Hospital,228,0,0
H128,19,Hospital,229,166,2
H386,19,Hospital,230,205,2
H73,19,Hospital,231,207,2
H352,19,Hospital,232,232,3
H58,19,Hospital,233,210,2
H405,19,Hospital,234,216,1
H381,19,Hospital,235,220,1
H420,19,Hospital,236,249,1
H333,19,Hospital,237,231,1
H206,19,Hospital,238,244,2
H241,19,Hospital,239,0,0
H475,19,Hospital,240,222,3
H36,19,Hospital,241,0,0
H412,19,Hospital,242,238,5
H320,19,Hospital,243,256,2
H121,19,Hospital,244,276,1
H138,19,Hospital,245,209,1
H115,19,Hospital,246,241,1
H38,19,Hospital,247,280,4
H77,19,Hospital,248,230,3
H436,19,Hospital,249,284,2
H324,19,Hospital,250,274,2
H366,19,Hospital,251,273,2
H130,19,Hospital,252,235,4
H159,19,Hospital,253,254,4
H147,19,Hospital,254,260,1
H246,19,Hospital,255,264,1
H271,19,Hospital,256,305,3
H225,19,Hospital,257,283,4
H491,19,Hospital,258,295,1
H437,19,Hospital,259,313,1
H382,19,Hospital,260,281,2
H114,19,Hospital,261,266,1
H197,19,Hospital,262,0,0
H47,19,Hospital,263,195,1
H202,19,Hospital,264,290,1
H182,19,Hospital,265,270,1
H305,19,Hospital,266,278,1
H266,19,Hospital,267,302,4
H160,19,Hospital,268,299,2
H111,19,Hospital,269,0,0
H370,19,Hospital,270,193,3
H99,19,Hospital,271,267,4
H144,19,Hospital,272,300,1
H480,19,Hospital,273,229,2
H116,19,Hospital,274,227,3
H228,19,Hospital,275,252,1
H16,19,Hospital,276,296,4
H173,19,Hospital,277,292,1
H401,19,Hospital,278,314,1
