id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)"
W84,17,Doctor,31,1,1
W340,17,Doctor,32,1,1
W343,17,Doctor,33,1,1
W216,17,Doctor,34,4,4
W61,17,Doctor,35,1,1
W477,17,Doctor,36,1,1
W486,17,Doctor,37,3,3
W199,17,Doctor,38,1,1
W182,17,Doctor,39,2,2
W205,17,Doctor,40,5,5
W74,17,Doctor,41,2,2
W159,17,Doctor,42,1,1
W490,17,Doctor,43,3,3
W128,17,Doctor,44,3,3
W291,17,Doctor,45,1,1
W29,17,Doctor,46,4,4
W446,17,Doctor,47,1,1
W472,17,Doctor,48,2,2
W66,17,Doctor,49,1,1
W221,17,Doctor,50,2,2
W170,17,Doctor,51,1,1
W185,17,Doctor,52,3,3
W105,17,Doctor,53,3,3
W222,17,Doctor,54,5,4
W92,17,Doctor,55,2,2
W227,17,Doctor,56,2,2
W474,17,Doctor,57,5,5
W235,17,Doctor,58,1,1
W119,17,Doctor,59,2,1
W271,17,Doctor,60,2,2
W426,17,Doctor,61,1,1
W379,17,Doctor,62,5,5
W96,17,Doctor,63,1,1
W367,17,Doctor,64,4,4
W172,17,Doctor,65,1,1
W50,17,Doctor,66,2,2
W397,17,Doctor,67,3,3
W285,17,Doctor,68,1,1
W75,17,Doctor,69,2,2
W300,17,Doctor,70,1,1
W331,17,Doctor,71,1,1
W177,17,Doctor,72,3,3
W281,17,Doctor,73,3,3
W272,17,Doctor,74,1,1
W43,17,Doctor,75,2,2
W317,17,Doctor,76,4,3
W111,17,Doctor,77,2,2
W316,17,Doctor,78,4,4
W97,17,Doctor,79,1,1
W24,17,Doctor,80,1,1
W466,17,Doctor,81,1,1
W184,17,Doctor,82,3,3
W260,17,Doctor,83,1,1
W145,17,Doctor,84,2,2
W229,17,Doctor,85,1,1
W279,17,Doctor,86,2,2
W460,17,Doctor,87,1,1
W236,17,Doctor,88,1,1
W266,17,Doctor,89,5,4
W334,17,Doctor,90,4,4
W267,17,Doctor,91,2,2
W228,17,Doctor,92,3,3
W418,17,Doctor,93,1,1
W234,17,Doctor,94,4,4
W325,17,Doctor,95,1,1
W106,17,Doctor,96,1,1
W115,17,Doctor,97,2,1
W3,17,Doctor,98,2,1
W42,17,Doctor,99,1,1
W287,17,Doctor,100,0,0
W488,17,Doctor,101,1,1
W62,17,Doctor,102,1,1
W218,17,Doctor,103,1,1
W129,17,Doctor,104,5,4
W420,17,Doctor,105,1,1
W347,17,Doctor,106,2,2
W304,17,Doctor,107,1,1
W113,17,Doctor,108,2,1
W109,17,Doctor,109,5,5
W369,17,Doctor,110,2,2
W382,17,Doctor,111,1,1
W73,17,Doctor,112,2,2
W445,17,Doctor,113,5,4
W188,17,Doctor,114,1,1
W240,17,Doctor,115,1,1
W244,17,Doctor,116,3,3
W321,17,Doctor,117,1,1
W284,17,Doctor,118,2,2
W372,17,Doctor,119,1,1
W454,17,Doctor,120,2,2
W392,17,Doctor,121,5,5
W187,17,Doctor,122,6,5
W198,17,Doctor,123,6,5
W383,17,Doctor,124,1,1
W326,17,Doctor,125,1,1
W233,17,Doctor,126,1,1
W121,17,Doctor,127,4,4
W35,17,Doctor,128,1,1
W178,17,Doctor,129,5,3
W196,17,Doctor,130,1,1
W202,17,Doctor,131,2,1
W444,17,Doctor,132,3,2
W431,17,Doctor,133,2,2
W436,17,Doctor,134,4,2
W353,17,Doctor,135,4,3
W36,17,Doctor,136,5,4
W429,17,Doctor,137,1,1
W280,17,Doctor,138,3,2
W93,17,Doctor,139,3,3
W373,17,Doctor,140,1,1
W374,17,Doctor,141,1,1
W478,17,Doctor,142,1,1
W191,17,Doctor,143,4,4
W49,17,Doctor,144,3,2
W217,17,Doctor,145,2,2
W171,17,Doctor,146,2,2
W308,17,Doctor,147,1,1
W424,17,Doctor,148,2,1
W386,17,Doctor,149,0,0
W310,17,Doctor,150,7,5
W124,17,Doctor,151,1,1
W443,17,Doctor,152,1,1
W451,17,Doctor,153,2,2
W417,17,Doctor,154,1,1
W323,17,Doctor,155,4,2
W361,17,Doctor,156,1,1
W487,17,Doctor,157,3,2
W208,17,Doctor,158,3,3
W278,17,Doctor,159,1,1
W165,17,Doctor,160,3,1
W12,17,Doctor,161,3,1
W407,17,Doctor,162,5,4
W223,17,Doctor,163,3,3
W41,17,Doctor,164,1,1
W273,17,Doctor,165,1,1
W406,17,Doctor,166,1,1
W390,17,Doctor,167,4,3
W399,17,Doctor,168,4,3
W286,17,Doctor,169,0,0
W480,17,Doctor,170,4,2
W376,17,Doctor,171,0,0
W296,17,Doctor,172,0,0
W348,17,Doctor,173,2,2
W242,17,Doctor,174,2,2
W226,17,Doctor,175,4,2
W251,17,Doctor,176,3,3
W380,17,Doctor,177,1,1
W10,17,Doctor,178,4,1
W32,17,Doctor,179,1,1
W384,17,Doctor,180,1,1
W341,17,Doctor,181,3,2
W169,17,Doctor,182,2,2
W194,17,Doctor,183,4,3
W38,17,Doctor,184,5,2
W195,17,Doctor,185,3,2
W282,17,Doctor,186,5,3
W123,17,Doctor,187,6,5
W72,17,Doctor,188,1,1
W64,17,Doctor,189,4,4
W345,17,Doctor,190,1,1
W276,17,Doctor,191,4,1
W122,17,Doctor,192,1,1
W114,17,Doctor,193,3,3
W209,17,Doctor,194,3,1
W289,17,Doctor,195,2,2
W481,17,Doctor,196,1,1
W148,17,Doctor,197,0,0
W143,17,Doctor,198,2,1
W103,17,Doctor,199,5,3
W39,17,Doctor,200,1,1
W256,17,Doctor,201,6,5
W359,17,Doctor,202,2,2
W468,17,Doctor,203,2,2
W34,17,Doctor,204,7,4
W465,17,Doctor,205,3,3
W58,17,Doctor,206,1,1
W211,17,Doctor,207,1,1
W19,17,Doctor,208,2,2
W290,17,Doctor,209,0,0
W305,17,Doctor,210,2,1
W224,17,Doctor,211,1,1
W464,17,Doctor,212,8,3
W200,17,Doctor,213,2,1
W37,17,Doctor,214,2,1
W201,17,Doctor,215,2,1
W139,17,Doctor,216,1,1
W450,17,Doctor,217,3,2
W295,17,Doctor,218,1,1
W210,17,Doctor,219,2,1
W237,17,Doctor,220,1,1
W473,17,Doctor,221,0,0
W135,17,Doctor,222,1,1
W57,17,Doctor,223,6,3
W357,17,Doctor,224,4,2
W1,17,Doctor,225,8,4
W26,17,Doctor,226,1,1
W156,17,Doctor,227,6,2
W147,17,Doctor,228,5,2
W85,17,Doctor,229,2,1
W59,17,Doctor,230,1,1
W161,17,Doctor,231,7,5
W262,17,Doctor,232,2,1
W422,17,Doctor,233,8,2
W277,17,Doctor,234,8,3
W56,17,Doctor,235,2,2
W442,17,Doctor,236,8,4
W78,17,Doctor,237,5,3
W329,17,Doctor,238,5,3
W283,17,Doctor,239,1,1
W6,17,Doctor,240,2,2
W230,17,Doctor,241,1,1
W375,17,Doctor,242,4,4
W404,17,Doctor,243,2,1
W479,17,Doctor,244,1,1
W87,17,Doctor,245,9,5
W388,17,Doctor,246,3,3
W405,17,Doctor,247,4,3
W231,17,Doctor,248,1,1
W419,17,Doctor,249,3,3
W294,17,Doctor,250,3,2
W350,17,Doctor,251,2,1
W63,17,Doctor,252,5,3
W132,17,Doctor,253,7,4
W311,17,Doctor,254,1,1
W370,17,Doctor,255,4,2
W489,17,Doctor,256,1,1
W362,17,Doctor,257,2,1
W492,17,Doctor,258,6,4
W467,17,Doctor,259,5,3
W47,17,Doctor,260,4,1
W387,17,Doctor,261,3,2
W77,17,Doctor,262,2,1
W371,17,Doctor,263,7,4
W414,17,Doctor,264,4,2
W189,17,Doctor,265,1,1
W453,17,Doctor,266,3,2
W179,17,Doctor,267,5,2
W246,17,Doctor,268,2,2
W197,17,Doctor,269,2,2
W297,17,Doctor,270,5,2
W130,17,Doctor,271,5,1
W68,17,Doctor,272,8,3
W396,17,Doctor,273,7,2
W318,17,Doctor,274,1,1
W409,17,Doctor,275,4,1
W363,17,Doctor,276,4,2
W158,17,Doctor,277,12,1
W48,17,Doctor,278,4,1
W498,17,Doctor,279,3,1
W293,17,Doctor,280,3,1
W366,17,Doctor,281,11,4
W40,17,Doctor,282,0,0
W243,17,Doctor,283,2,1
W400,17,Doctor,284,3,1
W212,17,Doctor,285,9,2
W338,17,Doctor,286,7,2
W344,17,Doctor,287,1,1
W27,17,Doctor,288,9,3
W395,17,Doctor,289,2,1
W265,17,Doctor,290,15,5
W54,17,Doctor,291,4,3
W166,17,Doctor,292,0,0
W461,17,Doctor,293,16,5
W430,17,Doctor,294,2,1
W104,17,Doctor,295,4,2
W261,17,Doctor,296,7,4
W403,17,Doctor,297,5,1
W149,17,Doctor,298,1,1
W176,17,Doctor,299,2,1
W288,17,Doctor,300,1,1
W108,17,Doctor,301,2,1
W9,17,Doctor,302,3,1
W141,17,Doctor,303,1,1
W52,17,Doctor,304,11,5
W151,17,Doctor,305,2,1
W79,17,Doctor,306,15,5
W144,17,Doctor,307,10,3
W250,17,Doctor,308,2,1
W30,17,Doctor,309,11,3
W175,17,Doctor,310,15,3
W65,17,Doctor,311,8,4
W117,17,Doctor,312,0,0
W408,17,Doctor,313,0,0
W98,17,Doctor,314,10,2
W458,17,Doctor,315,15,4
W351,17,Doctor,316,7,2
W416,17,Doctor,317,7,2
W452,17,Doctor,318,12,4
W110,17,Doctor,319,8,1
W100,17,Doctor,320,23,5
W320,17,Doctor,321,7,4
W7,17,Doctor,322,0,0
W137,17,Doctor,323,1,1
W239,17,Doctor,324,2,1
W299,17,Doctor,325,2,1
W314,17,Doctor,326,6,2
W136,17,Doctor,327,1,1
W459,17,Doctor,328,3,2
W71,17,Doctor,329,1,1
W439,17,Doctor,330,10,4
W13,17,Doctor,331,12,4
W53,17,Doctor,332,4,1
W131,17,Doctor,333,10,1
W102,17,Doctor,334,2,1
W33,17,Doctor,335,1,1
W456,17,Doctor,336,5,1
W307,17,Doctor,337,14,4
W86,17,Doctor,338,5,2
W31,17,Doctor,339,4,3
W448,17,Doctor,340,14,2
W173,17,Doctor,341,1,1
W469,17,Doctor,342,10,2
W181,17,Doctor,343,15,5
W8,17,Doctor,344,5,1
W55,17,Doctor,345,9,2
W381,17,Doctor,346,11,2
W88,17,Doctor,347,15,4
W462,17,Doctor,348,9,3
W95,17,Doctor,349,5,1
W118,17,Doctor,350,4,1
W268,17,Doctor,351,8,2
W437,17,Doctor,352,0,0
W292,17,Doctor,353,0,0
W330,17,Doctor,354,25,4
W354,17,Doctor,355,2,1
W313,17,Doctor,356,15,2
W146,17,Doctor,357,1,1
W154,17,Doctor,358,13,4
W470,17,Doctor,359,5,1
W192,17,Doctor,360,3,1
W214,17,Doctor,361,0,0
W140,17,Doctor,362,0,0
W303,17,Doctor,363,21,5
W4,17,Doctor,364,14,2
W155,17,Doctor,365,8,2
W22,17,Doctor,366,4,1
W183,17,Doctor,367,1,1
W356,17,Doctor,368,2,1
W264,17,Doctor,369,10,3
W499,17,Doctor,370,17,2
W248,17,Doctor,371,0,0
W213,17,Doctor,372,7,1
W127,17,Doctor,373,7,3
W258,17,Doctor,374,7,2
W70,17,Doctor,375,16,1
W428,17,Doctor,376,13,3
W90,17,Doctor,377,2,1
W328,17,Doctor,378,15,4
W82,17,Doctor,379,11,2
W358,17,Doctor,380,7,1
W204,17,Doctor,381,17,2
W377,17,Doctor,382,20,4
W440,17,Doctor,383,5,1
W69,17,Doctor,384,4,2
W342,17,Doctor,385,15,5
W60,17,Doctor,386,15,3
W206,17,Doctor,387,11,3
W484,17,Doctor,388,6,1
W483,17,Doctor,389,2,1
W368,17,Doctor,390,2,1
W389,17,Doctor,391,12,2
W352,17,Doctor,392,25,3
W463,17,Doctor,393,10,2
W11,17,Doctor,394,5,1
W496,17,Doctor,395,10,1
W365,17,Doctor,396,3,1
W257,17,Doctor,397,22,4
W301,17,Doctor,398,4,1
W355,17,Doctor,399,8,2
W447,17,Doctor,400,9,2
W45,17,Doctor,401,18,4
W475,17,Doctor,402,22,4
W138,17,Doctor,403,4,1
W274,17,Doctor,404,43,4
W252,17,Doctor,405,29,5
W413,17,Doctor,406,18,3
W99,17,Doctor,407,3,1
W457,17,Doctor,408,10,1
W186,17,Doctor,409,9,1
W232,17,Doctor,410,17,1
W360,17,Doctor,411,0,0
W497,17,Doctor,412,13,2
W455,17,Doctor,413,6,2
W220,17,Doctor,414,5,1
W402,17,Doctor,415,37,3
W275,17,Doctor,416,19,2
W432,17,Doctor,417,6,2
W378,17,Doctor,418,40,3
W89,17,Doctor,419,27,3
W471,17,Doctor,420,0,0
W433,17,Doctor,421,36,3
W164,17,Doctor,422,15,2
W46,17,Doctor,423,38,4
W51,17,Doctor,424,21,1
W190,17,Doctor,425,29,2
W249,17,Doctor,426,34,2
W112,17,Doctor,427,7,1
W2,17,Doctor,428,9,1
W134,17,Doctor,429,0,0
W298,17,Doctor,430,18,1
W346,17,Doctor,431,24,3
W120,17,Doctor,432,19,1
W449,17,Doctor,433,15,1
W494,17,Doctor,434,35,2
W18,17,Doctor,435,5,1
W364,17,Doctor,436,11,2
W491,17,Doctor,437,1,1
W168,17,Doctor,438,4,1
W259,17,Doctor,439,19,3
W219,17,Doctor,440,14,1
W167,17,Doctor,441,51,4
W20,17,Doctor,442,4,2
W193,17,Doctor,443,8,1
W91,17,Doctor,444,0,0
W157,17,Doctor,445,24,1
W302,17,Doctor,446,37,2
W21,17,Doctor,447,12,1
W336,17,Doctor,448,7,1
W83,17,Doctor,449,43,4
W180,17,Doctor,450,27,4
W15,17,Doctor,451,0,0
W270,17,Doctor,452,0,0
W81,17,Doctor,453,19,1
W335,17,Doctor,454,14,1
W425,17,Doctor,455,5,1
W241,17,Doctor,456,31,4
W324,17,Doctor,457,56,2
W476,17,Doctor,458,53,4
W315,17,Doctor,459,41,2
W238,17,Doctor,460,25,2
W207,17,Doctor,461,9,1
W245,17,Doctor,462,74,3
W133,17,Doctor,463,23,1
W215,17,Doctor,464,23,1
W142,17,Doctor,465,52,3
W333,17,Doctor,466,101,4
W152,17,Doctor,467,9,2
W225,17,Doctor,468,0,0
W163,17,Doctor,469,92,1
W410,17,Doctor,470,56,5
W23,17,Doctor,471,21,2
W332,17,Doctor,472,19,1
W160,17,Doctor,473,4,1
W427,17,Doctor,474,19,1
W153,17,Doctor,475,30,1
W441,17,Doctor,476,40,1
W322,17,Doctor,477,0,0
W485,17,Doctor,478,30,2
W482,17,Doctor,479,29,3
W500,17,Doctor,480,103,3
W174,17,Doctor,481,91,2
W309,17,Doctor,482,97,3
W337,17,Doctor,483,22,2
W107,17,Doctor,484,69,1
W269,17,Doctor,485,55,4
W125,17,Doctor,486,94,4
W17,17,Doctor,487,78,3
W150,17,Doctor,488,66,2
W319,17,Doctor,489,188,3
W126,17,Doctor,490,114,1
W80,17,Doctor,491,176,3
W412,17,Doctor,492,85,2
W247,17,Doctor,493,0,0
W203,17,Doctor,494,93,2
W411,17,Doctor,495,110,2
W391,17,Doctor,496,186,1
W16,17,Doctor,497,55,1
W349,17,Doctor,498,331,3
W306,17,Doctor,499,387,4
W398,17,Doctor,500,0,0
H444,17,Hospital,1,6,1
H56,17,Hospital,2,88,3
H154,17,Hospital,3,35,3
H407,17,Hospital,4,84,1
H315,17,Hospital,5,22,1
H152,17,Hospital,6,82,5
H76,17,Hospital,7,74,1
H127,17,Hospital,8,45,2
H454,17,Hospital,9,111,3
H425,17,Hospital,10,16,2
H466,17,Hospital,11,30,2
H80,17,Hospital,12,68,3
H294,17,Hospital,13,70,1
H16,17,Hospital,14,142,2
H461,17,Hospital,15,19,1
H109,17,Hospital,16,57,2
H338,17,Hospital,17,128,2
H118,17,Hospital,18,116,1
H257,17,Hospital,19,18,1
H382,17,Hospital,20,193,1
H30,17,Hospital,21,103,1
H72,17,Hospital,22,232,2
H19,17,Hospital,23,40,3
H10,17,Hospital,24,187,1
H212,17,Hospital,25,250,1
H319,17,Hospital,26,153,1
H158,17,Hospital,27,81,5
H354,17,Hospital,28,138,3
H218,17,Hospital,29,48,3
H442,17,Hospital,30,63,4
H321,17,Hospital,31,32,1
H71,17,Hospital,32,196,3
H451,17,Hospital,33,0,0
H428,17,Hospital,34,0,0
H474,17,Hospital,35,204,2
H462,17,Hospital,36,205,1
H151,17,Hospital,37,67,3
H164,17,Hospital,38,190,1
H17,17,Hospital,39,182,4
H186,17,Hospital,40,0,0
H335,17,Hospital,41,160,1
H256,17,Hospital,42,80,2
H204,17,Hospital,43,115,3
H27,17,Hospital,44,38,1
H21,17,Hospital,45,227,2
H230,17,Hospital,46,13,3
H213,17,Hospital,47,25,2
H252,17,Hospital,48,132,1
H92,17,Hospital,49,214,3
H44,17,Hospital,50,75,2
H463,17,Hospital,51,211,2
H331,17,Hospital,52,147,1
H267,17,Hospital,53,127,2
H81,17,Hospital,54,85,1
H498,17,Hospital,55,69,3
H336,17,Hospital,56,216,3
H481,17,Hospital,57,109,1
H433,17,Hospital,58,140,1
H162,17,Hospital,59,253,1
H460,17,Hospital,60,279,2
H237,17,Hospital,61,152,2
H495,17,Hospital,62,42,1
H387,17,Hospital,63,0,0
H364,17,Hospital,64,145,1
H194,17,Hospital,65,0,0
H202,17,Hospital,66,242,1
H457,17,Hospital,67,157,4
H420,17,Hospital,68,122,1
H249,17,Hospital,69,91,2
H277,17,Hospital,70,107,4
H359,17,Hospital,71,202,2
H15,17,Hospital,72,334,2
H47,17,Hospital,73,151,3
H405,17,Hospital,74,15,1
H376,17,Hospital,75,131,1
H487,17,Hospital,76,139,2
H139,17,Hospital,77,112,3
H327,17,Hospital,78,208,5
H272,17,Hospital,79,215,2
H488,17,Hospital,80,228,1
H148,17,Hospital,81,0,0
H26,17,Hospital,82,20,2
H408,17,Hospital,83,174,4
H189,17,Hospital,84,36,2
H500,17,Hospital,85,11,1
H379,17,Hospital,86,114,2
H35,17,Hospital,87,178,2
H384,17,Hospital,88,222,3
H97,17,Hospital,89,186,2
H233,17,Hospital,90,255,1
H243,17,Hospital,91,117,4
H494,17,Hospital,92,66,5
H286,17,Hospital,93,56,1
H291,17,Hospital,94,102,3
H424,17,Hospital,95,324,3
H40,17,Hospital,96,180,3
H62,17,Hospital,97,309,5
H282,17,Hospital,98,252,1
H55,17,Hospital,99,76,1
H470,17,Hospital,100,50,3
H112,17,Hospital,101,191,1
H168,17,Hospital,102,336,3
H246,17,Hospital,103,37,2
H41,17,Hospital,104,0,0
H236,17,Hospital,105,125,5
H23,17,Hospital,106,159,2
H160,17,Hospital,107,338,1
H447,17,Hospital,108,97,1
H248,17,Hospital,109,289,1
H219,17,Hospital,110,95,1
H145,17,Hospital,111,154,2
H200,17,Hospital,112,72,1
H6,17,Hospital,113,43,1
H386,17,Hospital,114,206,1
H373,17,Hospital,115,0,0
H375,17,Hospital,116,245,4
H448,17,Hospital,117,150,3
H260,17,Hospital,118,284,1
H46,17,Hospital,119,155,1
H88,17,Hospital,120,51,1
H231,17,Hospital,121,17,1
H53,17,Hospital,122,104,4
H123,17,Hospital,123,126,4
H142,17,Hospital,124,212,1
H61,17,Hospital,125,14,1
H135,17,Hospital,126,10,1
H177,17,Hospital,127,374,3
H399,17,Hospital,128,277,3
H299,17,Hospital,129,65,3
H206,17,Hospital,130,291,2
H422,17,Hospital,131,130,3
H134,17,Hospital,132,230,3
H176,17,Hospital,133,244,4
H235,17,Hospital,134,240,1
H191,17,Hospital,135,137,5
H459,17,Hospital,136,337,1
H423,17,Hospital,137,329,5
H250,17,Hospital,138,256,3
H100,17,Hospital,139,331,3
H314,17,Hospital,140,168,5
H79,17,Hospital,141,123,2
H288,17,Hospital,142,0,0
H70,17,Hospital,143,297,4
H316,17,Hospital,144,254,1
H477,17,Hospital,145,79,1
H241,17,Hospital,146,158,2
H322,17,Hospital,147,268,1
H411,17,Hospital,148,261,1
H184,17,Hospital,149,368,5
H347,17,Hospital,150,29,3
H108,17,Hospital,151,71,2
H377,17,Hospital,152,335,2
H9,17,Hospital,153,251,2
H308,17,Hospital,154,58,2
H107,17,Hospital,155,317,3
H332,17,Hospital,156,269,2
H38,17,Hospital,157,278,1
H394,17,Hospital,158,203,3
H242,17,Hospital,159,0,0
H499,17,Hospital,160,348,3
H262,17,Hospital,161,135,3
H472,17,Hospital,162,234,2
H483,17,Hospital,163,136,5
H124,17,Hospital,164,345,2
H431,17,Hospital,165,281,2
H348,17,Hospital,166,223,3
H203,17,Hospital,167,164,1
H125,17,Hospital,168,0,0
H295,17,Hospital,169,34,3
H443,17,Hospital,170,141,2
H469,17,Hospital,171,387,3
H362,17,Hospital,172,314,3
H306,17,Hospital,173,217,1
H414,17,Hospital,174,2,2
H300,17,Hospital,175,27,4
H153,17,Hospital,176,185,2
H324,17,Hospital,177,189,1
H211,17,Hospital,178,276,2
H155,17,Hospital,179,248,2
H259,17,Hospital,180,21,1
H486,17,Hospital,181,299,4
H58,17,Hospital,182,194,3
H397,17,Hospital,183,195,5
H31,17,Hospital,184,7,1
H228,17,Hospital,185,0,0
H5,17,Hospital,186,156,1
H115,17,Hospital,187,64,1
H452,17,Hospital,188,213,1
H378,17,Hospital,189,237,5
H132,17,Hospital,190,188,3
H238,17,Hospital,191,342,3
H32,17,Hospital,192,257,2
H413,17,Hospital,193,267,1
H156,17,Hospital,194,23,1
H479,17,Hospital,195,271,1
H65,17,Hospital,196,295,4
H77,17,Hospital,197,219,1
H290,17,Hospital,198,347,1
H187,17,Hospital,199,52,1
H419,17,Hospital,200,92,2
H104,17,Hospital,201,280,1
H11,17,Hospital,202,0,0
H340,17,Hospital,203,0,0
H293,17,Hospital,204,366,1
H60,17,Hospital,205,388,5
H446,17,Hospital,206,199,2
H368,17,Hospital,207,105,2
H455,17,Hospital,208,44,1
H64,17,Hospital,209,393,2
H99,17,Hospital,210,355,2
H146,17,Hospital,211,346,1
H351,17,Hospital,212,311,1
H119,17,Hospital,213,133,2
H172,17,Hospital,214,415,1
H289,17,Hospital,215,192,1
H144,17,Hospital,216,0,0
H188,17,Hospital,217,0,0
H90,17,Hospital,218,270,1
H195,17,Hospital,219,143,2
H350,17,Hospital,220,265,2
H196,17,Hospital,221,286,2
H491,17,Hospital,222,0,0
H171,17,Hospital,223,264,5
H111,17,Hospital,224,350,1
H82,17,Hospital,225,0,0
H20,17,Hospital,226,238,1
H302,17,Hospital,227,184,3
H361,17,Hospital,228,414,1
H418,17,Hospital,229,308,1
H318,17,Hospital,230,83,1
H91,17,Hospital,231,93,1
H265,17,Hospital,232,198,3
H105,17,Hospital,233,413,5
H268,17,Hospital,234,0,0
H45,17,Hospital,235,166,3
H421,17,Hospital,236,5,2
H342,17,Hospital,237,77,1
H52,17,Hospital,238,236,5
H254,17,Hospital,239,181,2
H489,17,Hospital,240,26,1
H273,17,Hospital,241,98,5
H14,17,Hospital,242,386,4
H59,17,Hospital,243,407,1
H352,17,Hospital,244,86,2
H393,17,Hospital,245,243,5
H275,17,Hospital,246,220,4
H201,17,Hospital,247,0,0
H467,17,Hospital,248,363,1
H179,17,Hospital,249,344,4
H367,17,Hospital,250,263,1
H412,17,Hospital,251,121,2
H436,17,Hospital,252,290,1
H78,17,Hospital,253,120,3
H334,17,Hospital,254,225,3
H313,17,Hospital,255,0,0
H492,17,Hospital,256,233,3
H445,17,Hospital,257,47,2
H173,17,Hospital,258,39,1
H304,17,Hospital,259,287,5
H137,17,Hospital,260,274,5
H281,17,Hospital,261,365,2
H434,17,Hospital,262,262,2
H429,17,Hospital,263,398,5
H226,17,Hospital,264,326,4
H270,17,Hospital,265,285,4
H482,17,Hospital,266,129,1
H475,17,Hospital,267,176,1
H395,17,Hospital,268,226,1
H415,17,Hospital,269,456,3
H464,17,Hospital,270,170,2
H7,17,Hospital,271,408,1
H406,17,Hospital,272,356,1
H372,17,Hospital,273,162,2
H312,17,Hospital,274,305,1
H320,17,Hospital,275,163,1
H138,17,Hospital,276,87,4
H224,17,Hospital,277,0,0
H42,17,Hospital,278,376,1
H83,17,Hospital,279,89,1
H227,17,Hospital,280,486,1
H170,17,Hospital,281,301,2
H441,17,Hospital,282,124,1
H217,17,Hospital,283,55,2
H8,17,Hospital,284,12,1
H69,17,Hospital,285,113,1
H215,17,Hospital,286,0,0
H122,17,Hospital,287,8,1
H266,17,Hospital,288,146,1
H305,17,Hospital,289,179,2
H323,17,Hospital,290,390,4
H73,17,Hospital,291,224,2
H240,17,Hospital,292,28,1
H190,17,Hospital,293,106,1
H28,17,Hospital,294,235,5
H370,17,Hospital,295,433,4
H205,17,Hospital,296,360,1
H283,17,Hospital,297,231,1
H426,17,Hospital,298,416,1
H75,17,Hospital,299,373,3
H280,17,Hospital,300,78,3
H346,17,Hospital,301,288,2
H120,17,Hospital,302,325,1
H232,17,Hospital,303,304,1
H161,17,Hospital,304,54,1
H366,17,Hospital,305,218,1
H333,17,Hospital,306,396,1
H468,17,Hospital,307,330,3
H317,17,Hospital,308,328,2
H339,17,Hospital,309,397,2
H385,17,Hospital,310,303,2
H271,17,Hospital,311,383,1
H258,17,Hospital,312,73,2
H57,17,Hospital,313,148,1
H147,17,Hospital,314,60,1
H402,17,Hospital,315,9,3
H416,17,Hospital,316,175,3
H37,17,Hospital,317,446,2
H117,17,Hospital,318,134,5
H285,17,Hospital,319,183,1
H398,17,Hospital,320,437,1
H130,17,Hospital,321,59,1
H440,17,Hospital,322,354,1
H214,17,Hospital,323,372,1
H337,17,Hospital,324,177,1
H225,17,Hospital,325,1,1
H388,17,Hospital,326,424,3
H244,17,Hospital,327,108,1
H222,17,Hospital,328,369,2
H167,17,Hospital,329,296,1
H68,17,Hospital,330,119,1
H439,17,Hospital,331,249,4
H279,17,Hospital,332,439,2
H485,17,Hospital,333,445,4
H371,17,Hospital,334,323,2
H48,17,Hospital,335,173,5
H253,17,Hospital,336,394,4
H185,17,Hospital,337,239,1
H261,17,Hospital,338,392,1
H87,17,Hospital,339,41,1
H435,17,Hospital,340,399,5
H192,17,Hospital,341,349,1
H63,17,Hospital,342,341,1
H85,17,Hospital,343,391,2
H493,17,Hospital,344,418,2
H311,17,Hospital,345,273,2
H401,17,Hospital,346,343,1
H400,17,Hospital,347,440,1
H18,17,Hospital,348,400,1
H34,17,Hospital,349,435,1
H349,17,Hospital,350,266,2
H298,17,Hospital,351,333,1
H497,17,Hospital,352,428,2
H223,17,Hospital,353,201,1
H438,17,Hospital,354,0,0
H12,17,Hospital,355,442,1
H1,17,Hospital,356,447,1
H114,17,Hospital,357,96,1
H103,17,Hospital,358,210,1
H392,17,Hospital,359,438,3
H183,17,Hospital,360,167,1
H181,17,Hospital,361,453,3
H208,17,Hospital,362,247,4
H129,17,Hospital,363,367,2
H36,17,Hospital,364,412,3
H458,17,Hospital,365,144,1
H86,17,Hospital,366,293,4
H126,17,Hospital,367,62,1
H121,17,Hospital,368,471,4
H456,17,Hospital,369,458,1
H356,17,Hospital,370,300,2
H136,17,Hospital,371,380,1
H410,17,Hospital,372,307,1
H380,17,Hospital,373,319,1
H207,17,Hospital,374,0,0
H166,17,Hospital,375,24,1
H345,17,Hospital,376,358,1
H471,17,Hospital,377,200,5
H102,17,Hospital,378,3,1
H150,17,Hospital,379,385,3
H33,17,Hospital,380,459,1
H54,17,Hospital,381,4,1
H427,17,Hospital,382,90,3
H157,17,Hospital,383,0,0
H89,17,Hospital,384,94,3
H465,17,Hospital,385,378,1
H276,17,Hospital,386,110,3
H106,17,Hospital,387,207,1
H292,17,Hospital,388,423,2
H247,17,Hospital,389,421,3
H175,17,Hospital,390,417,2
H25,17,Hospital,391,320,3
H229,17,Hospital,392,409,1
H4,17,Hospital,393,474,1
H149,17,Hospital,394,450,1
H360,17,Hospital,395,406,1
H51,17,Hospital,396,443,3
H2,17,Hospital,397,321,3
H344,17,Hospital,398,425,3
H325,17,Hospital,399,404,1
H403,17,Hospital,400,427,5
H140,17,Hospital,401,401,1
